,tweet_id,favorite_count,retweet_count,created_at,source,retweeted_status,url
1164,719367763014393856,2916,786,Mon Apr 11 03:33:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7mmjyearQW
1165,719339463458033665,4603,1330,Mon Apr 11 01:41:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/HW50zkcf2R
1166,719332531645071360,3567,1015,Mon Apr 11 01:13:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/htrlmC7saz
1167,718971898235854848,3642,1164,Sun Apr 10 01:20:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JRckDkZVRT
1168,718939241951195136,5474,1872,Sat Apr 09 23:10:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/I9qoe1uEih
1169,718631497683582976,19721,8577,Sat Apr 09 02:47:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/D9jbbmPmos
1170,718613305783398402,2539,512,Sat Apr 09 01:35:37 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/lK9YDkRzPj
1171,718540630683709445,2593,1076,Fri Apr 08 20:46:50 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/zSbyvm62xZ
1172,718460005985447936,2814,562,Fri Apr 08 15:26:28 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JyNmyjy3fe
1173,718454725339934721,5078,1600,Fri Apr 08 15:05:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/4kD16wMA1Z
1174,718246886998687744,2012,531,Fri Apr 08 01:19:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/FmxOpf2Sgl
1175,718234618122661888,4050,1067,Fri Apr 08 00:30:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/05S8oYztgb
1176,717841801130979328,2561,630,Wed Apr 06 22:29:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ucOEfr2rjV
1177,717790033953034240,3016,1197,Wed Apr 06 19:04:14 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fv9e9AtzSG
1178,717537687239008257,6003,1955,Wed Apr 06 02:21:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2ATDsgHD4n
1179,717428917016076293,1677,484,Tue Apr 05 19:09:17 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/6WTfJvtKx6
1180,717421804990701568,3290,896,Tue Apr 05 18:41:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/LBJqxMGaHi
1181,717047459982213120,6537,2028,Mon Apr 04 17:53:31 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fGgleFiBPq
1182,717009362452090881,3413,1035,Mon Apr 04 15:22:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JmgF4dMpw0
1183,716802964044845056,4464,1250,Mon Apr 04 01:41:58 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/SbX4e6Yg3o
1184,716791146589110272,6243,1524,Mon Apr 04 00:55:01 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/h0trcJohYO
1185,716730379797970944,1285,454,Sun Apr 03 20:53:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Juid3nnLbC
1186,716447146686459905,13682,6268,Sun Apr 03 02:08:05 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/gHWsCTu90E
1187,716439118184652801,2471,226,Sun Apr 03 01:36:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Kky1DPG4iq
1188,716285507865542656,2900,1153,Sat Apr 02 15:25:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/WIWabMngQZ
1189,716080869887381504,7015,2039,Sat Apr 02 01:52:38 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/UACnoyi8zu
1190,715928423106027520,3332,928,Fri Apr 01 15:46:52 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/3BhMojONxq
1191,715758151270801409,3904,1512,Fri Apr 01 04:30:16 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/wJX74TSgzP
1192,715733265223708672,4876,1795,Fri Apr 01 02:51:22 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/cxl6xGY8B9
1193,715704790270025728,2913,602,Fri Apr 01 00:58:13 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/9PnKkKzoUp
1194,715696743237730304,4073,1365,Fri Apr 01 00:26:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/cYPHuJYTjC
1195,715680795826982913,4514,1719,Thu Mar 31 23:22:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sSugyyRuTp
1196,715360349751484417,5708,1675,Thu Mar 31 02:09:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/hwv7Wq6gDA
1197,715342466308784130,3160,725,Thu Mar 31 00:58:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/vSufMAKm3C
1198,715220193576927233,2524,695,Wed Mar 30 16:52:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/1OBdJkMOFx
1199,715200624753819648,5343,2004,Wed Mar 30 15:34:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/tvVDY0G911
1200,715009755312439296,4345,1317,Wed Mar 30 02:56:24 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/TjnI33RE1i
1201,714982300363173890,3918,1102,Wed Mar 30 01:07:18 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/jRm5J3YCmj
1202,714962719905021952,7691,4539,Tue Mar 29 23:49:30 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/T9sgP9ttnQ
1203,714957620017307648,4318,1510,Tue Mar 29 23:29:14 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/s8YcfZrWhK
1204,714631576617938945,3409,1068,Tue Mar 29 01:53:39 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/3oeFfHjv0Z
1205,714606013974974464,3783,985,Tue Mar 29 00:12:05 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/zO4eb7C4tG
1206,714485234495041536,2830,1231,Mon Mar 28 16:12:09 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/MfW2aym5UF
1207,714258258790387713,3143,760,Mon Mar 28 01:10:13 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Akzl5ynMmE
1208,714251586676113411,3410,893,Mon Mar 28 00:43:43 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rDVueNIcEi
1209,714214115368108032,2367,935,Sun Mar 27 22:14:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/YMx4KWJUAB
1210,714141408463036416,4496,1494,Sun Mar 27 17:25:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/O2RlKXigHu
1211,713919462244790272,3422,827,Sun Mar 27 02:43:58 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7vyAzIURrE
1212,713909862279876608,2001,578,Sun Mar 27 02:05:49 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/7IWKfbfihS
1213,713900603437621249,2960,787,Sun Mar 27 01:29:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/mpvaVxKmc1
1214,713761197720473600,5101,1462,Sat Mar 26 16:15:05 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/QP6GHi5az9
1215,713411074226274305,4603,1373,Fri Mar 25 17:03:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/jVJJKlPbvq
1216,713177543487135744,7523,3008,Fri Mar 25 01:35:51 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/SqnG9Ap28J
1217,713175907180089344,4650,1551,Fri Mar 25 01:29:21 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/xT7XaY4gnW
1218,712809025985978368,19426,7160,Thu Mar 24 01:11:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/HVGs5aAKAn
1219,712717840512598017,12905,5314,Wed Mar 23 19:09:09 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/83RGhdIQz2
1220,712668654853337088,4335,1291,Wed Mar 23 15:53:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/88aedAmxcl
1221,712438159032893441,5566,1664,Wed Mar 23 00:37:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7zjEC501Ul
1222,712309440758808576,256,25,Tue Mar 22 16:06:19 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kJIMNyMNKV
1223,712097430750289920,3973,1102,Tue Mar 22 02:03:52 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/8AGcQ4hIfK
1224,712092745624633345,3076,953,Tue Mar 22 01:45:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/tA0ZiQ7JcG
1225,712085617388212225,3387,512,Tue Mar 22 01:16:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/yagmFdKlyL
1226,712065007010385924,2362,664,Mon Mar 21 23:55:01 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/o2GvskrhHt
1227,711998809858043904,0,134,Mon Mar 21 19:31:59 +0000 2016,Twitter for iPhone,This is a retweet,This is a retweet
1228,711968124745228288,8415,2457,Mon Mar 21 17:30:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2e6cUtKUuc
1229,711743778164514816,2969,1045,Mon Mar 21 02:38:34 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/QcSIRDpfVg
1230,711732680602345472,9290,4379,Mon Mar 21 01:54:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/1KiuZqqOD4
1231,711694788429553666,34321,19441,Sun Mar 20 23:23:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Ezu6jQrKAZ
1232,711652651650457602,4042,979,Sun Mar 20 20:36:28 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Sk3CbhmKSW
1233,711363825979756544,3818,1202,Sun Mar 20 01:28:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nJIXSPfedK
1234,711306686208872448,3462,778,Sat Mar 19 21:41:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/wcwoGOkZvz
1235,711008018775851008,3134,659,Sat Mar 19 01:54:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/68iNM7B5gW
1236,710997087345876993,4757,1479,Sat Mar 19 01:11:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Mv37BHEyyD
1237,710844581445812225,2660,735,Fri Mar 18 15:05:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/UgkTw7TKyM
1238,710833117892898816,2808,575,Fri Mar 18 14:19:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/PmTR4kxZkq
1239,710658690886586372,2411,602,Fri Mar 18 02:46:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0eb7R1Om12
1240,710609963652087808,5011,2501,Thu Mar 17 23:33:12 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/DU7Rb3NDiy
1241,710588934686908417,4750,1997,Thu Mar 17 22:09:38 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kzMVMU8HBV
1242,710296729921429505,2472,785,Thu Mar 17 02:48:31 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/VmtzwAuotq
1243,710283270106132480,2229,549,Thu Mar 17 01:55:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ONuBILIYXZ
1244,710272297844797440,4736,1341,Thu Mar 17 01:11:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/odfLzBonG2
1245,710269109699739648,2510,1200,Thu Mar 17 00:58:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/OcCDb2bng5
1246,710153181850935296,3043,953,Wed Mar 16 17:18:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fG5Pk3Et1I
1247,710140971284037632,2892,952,Wed Mar 16 16:29:35 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nLuPY3pY12
1248,710117014656950272,5751,2118,Wed Mar 16 14:54:24 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/h1OX2mLtxV
1249,709918798883774466,3117,1136,Wed Mar 16 01:46:45 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/R1gLc5vDqG
1250,709901256215666688,706,105,Wed Mar 16 00:37:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/k5xsufRKYm https://t.co/ShXk46V13r
1251,709852847387627521,3664,1270,Tue Mar 15 21:24:41 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BNdVZEHRow
1252,709566166965075968,3699,1282,Tue Mar 15 02:25:31 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/E9jaU59bh9
1253,709556954897764353,3433,1130,Tue Mar 15 01:48:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ijJB0DuOIC
1254,709519240576036864,1552,255,Mon Mar 14 23:19:03 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/aczGAV2dK4
1255,709449600415961088,2328,620,Mon Mar 14 18:42:20 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/c6af6nYEPo
1256,709409458133323776,2725,738,Mon Mar 14 16:02:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Yu0K98VZ9A
1257,709225125749587968,2510,608,Mon Mar 14 03:50:21 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/k6fEWHSALn
1258,709207347839836162,13181,6213,Mon Mar 14 02:39:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qcZDZGCapg
1259,709198395643068416,2522,682,Mon Mar 14 02:04:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sedre1ivTK
1260,709179584944730112,2107,715,Mon Mar 14 00:49:23 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/CLe9ETEjeF
1261,709158332880297985,2128,448,Sun Mar 13 23:24:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/FjAj3ggXrR
1262,709042156699303936,4974,1749,Sun Mar 13 15:43:18 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7BkkVNu5pd
1263,708853462201716736,1875,698,Sun Mar 13 03:13:29 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/RXjEwpVJf0
1264,708845821941387268,3110,952,Sun Mar 13 02:43:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5DLJB4ssvI
1265,708834316713893888,1769,538,Sun Mar 13 01:57:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Vd2FqHIIGn
1266,708810915978854401,17255,7392,Sun Mar 13 00:24:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/2KcuJXL2r4
1267,708738143638450176,2868,870,Sat Mar 12 19:35:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/wsCB6LFNxD
1268,708711088997666817,2668,772,Sat Mar 12 17:47:45 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Ah7WlYTUBQ
1269,708479650088034305,2665,717,Sat Mar 12 02:28:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/uC8kUqAz0W
1270,708469915515297792,3224,872,Sat Mar 12 01:49:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VwDc6PTDzk
1271,708400866336894977,16765,10768,Fri Mar 11 21:15:02 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/xdNNEZdGJY
1272,708356463048204288,3772,1421,Fri Mar 11 18:18:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/oSuEGw0BhX
1273,708349470027751425,2459,785,Fri Mar 11 17:50:48 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/tK7a0AxQfd
1274,708149363256774660,4471,1641,Fri Mar 11 04:35:39 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VEFkvWCoHF
1275,708130923141795840,3543,891,Fri Mar 11 03:22:23 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XKhobeGuvT
1276,708119489313951744,2809,1042,Fri Mar 11 02:36:57 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kDamUfeIpm
1277,708109389455101952,2019,578,Fri Mar 11 01:56:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/mhPSADiJmZ
1278,708026248782585858,4569,2037,Thu Mar 10 20:26:26 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5AJs8TIV1U
1279,707995814724026368,3271,1195,Thu Mar 10 18:25:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/NiQQWzIzzq
1280,707983188426153984,51,2,Thu Mar 10 17:35:20 +0000 2016,Twitter for iPhone,Original tweet,)
1281,707969809498152960,2817,1033,Thu Mar 10 16:42:10 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/dGoTWNfIsm
1282,707776935007539200,3431,1008,Thu Mar 10 03:55:45 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/DB8fyeDs8B
1283,707741517457260545,2607,652,Thu Mar 10 01:35:01 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/0nMgoue8IR
1284,707738799544082433,4288,2634,Thu Mar 10 01:24:13 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/2vRmkkOLcN
1285,707693576495472641,3604,1068,Wed Mar 09 22:24:31 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/84L4ED9Tpi
1286,707629649552134146,2697,939,Wed Mar 09 18:10:30 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/NL2KwOioBh
1287,707610948723478529,17751,6834,Wed Mar 09 16:56:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/oHKJHghrp5
1288,707420581654872064,2382,739,Wed Mar 09 04:19:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/xOrUyj7K30
1289,707411934438625280,2385,636,Wed Mar 09 03:45:22 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/uQsCJ8pf51
1290,707387676719185920,3669,1385,Wed Mar 09 02:08:59 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XP5o7zGn0E
1291,707377100785885184,3436,1151,Wed Mar 09 01:26:57 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/iKThgKnW1j
1292,707315916783140866,2595,683,Tue Mar 08 21:23:50 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/BjpOa52jQ4
1293,707297311098011648,2893,847,Tue Mar 08 20:09:54 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/B6dmZmJBdK
1294,707059547140169728,2697,722,Tue Mar 08 04:25:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/D7rorf4YKL
1295,707038192327901184,2295,845,Tue Mar 08 03:00:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/z0cs7E4Xjj
1296,707021089608753152,4261,1459,Tue Mar 08 01:52:18 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/gHtW5cgyy7
1297,707014260413456384,2412,636,Tue Mar 08 01:25:10 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/15yCmd43zU
1298,706904523814649856,15285,8352,Mon Mar 07 18:09:06 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/3PoKf6cw7f
1299,706901761596989440,2164,640,Mon Mar 07 17:58:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/FMUxir5pYu
1300,706681918348251136,3480,1030,Mon Mar 07 03:24:33 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/CFPIcGcwJv
1301,706644897839910912,2706,1167,Mon Mar 07 00:57:27 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/cdOkfEpjFw
1302,706593038911545345,2258,669,Sun Mar 06 21:31:22 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/6aJrjKfNqX
1303,706538006853918722,3622,1504,Sun Mar 06 17:52:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/bxjO45rXKd
1304,706516534877929472,3240,1105,Sun Mar 06 16:27:23 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/KUS0xl7XIp
1305,706346369204748288,3610,983,Sun Mar 06 05:11:12 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VZV6oMJmU6
1306,706310011488698368,22426,8508,Sun Mar 06 02:46:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/GGmcTIkBbf
1307,706291001778950144,1778,499,Sun Mar 06 01:31:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qy33OBcexg
1308,706265994973601792,2861,980,Sat Mar 05 23:51:49 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/lA6a8GefrV
1309,706169069255446529,4090,2370,Sat Mar 05 17:26:40 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/WN4C6miCzR
1310,706166467411222528,5392,1716,Sat Mar 05 17:16:20 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/sA7P3JSqiv
1311,706153300320784384,1560,410,Sat Mar 05 16:24:01 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/KxYXHUHUi2
1312,705975130514706432,3248,784,Sat Mar 05 04:36:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/cfn81n3FLO
1313,705970349788291072,3288,949,Sat Mar 05 04:17:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/8tjnz1L8DI
1314,705898680587526145,2489,596,Fri Mar 04 23:32:15 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/c67nUjwmFs
1315,705786532653883392,2045,560,Fri Mar 04 16:06:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/xwPE9faVZR
1316,705591895322394625,3320,1224,Fri Mar 04 03:13:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/nPTBsdm3BF
1317,705475953783398401,3093,983,Thu Mar 03 19:32:29 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/zQUuVu812n
1318,705442520700944385,4660,1747,Thu Mar 03 17:19:38 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/EEIkAGVY64
1319,705428427625635840,4001,1801,Thu Mar 03 16:23:38 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ih6epBOxIA
1320,705239209544720384,3134,797,Thu Mar 03 03:51:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/wnsblfu7XE
1321,705223444686888960,2697,859,Thu Mar 03 02:49:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/YMkxhGWUqv
1322,705102439679201280,2251,544,Wed Mar 02 18:48:16 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Pg18CDFC7Z
1323,705066031337840642,2275,642,Wed Mar 02 16:23:36 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/VA6jnNUyuW
1324,704871453724954624,4471,1182,Wed Mar 02 03:30:25 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/mIQ1KoVsmU
1325,704859558691414016,2360,582,Wed Mar 02 02:43:09 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/81mvJ0rGRu
1326,704847917308362754,5354,1632,Wed Mar 02 01:56:53 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/kQPVxqA3gq
1327,704819833553219584,2758,1064,Wed Mar 02 00:05:17 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/EatAd8JhyW
1328,704761120771465216,6939,3087,Tue Mar 01 20:11:59 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/Lu0ECu5tO5
1329,704499785726889984,3080,1065,Tue Mar 01 02:53:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/dlF93GLnDc
1330,704491224099647488,804,88,Tue Mar 01 02:19:31 +0000 2016,Twitter for iPhone,Original tweet,C
1331,704480331685040129,3561,1128,Tue Mar 01 01:36:14 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/qv6qlEUCEe
1332,704364645503647744,8416,3786,Mon Feb 29 17:56:32 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/5zX5XD3i6K
1333,704347321748819968,1666,374,Mon Feb 29 16:47:42 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/INphk4ltkZ
1334,704134088924532736,1583,499,Mon Feb 29 02:40:23 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/h5aI0Tim4j
1335,704113298707505153,1945,600,Mon Feb 29 01:17:46 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XpYMBQ1FD8
1336,704054845121142784,3054,972,Sun Feb 28 21:25:30 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/9dpcw6MdWa
1337,703774238772166656,1931,497,Sun Feb 28 02:50:28 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/ZvxdB4i9AG
1338,703769065844768768,3447,1209,Sun Feb 28 02:29:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/QQZDCYl6zT
1339,703631701117943808,2717,733,Sat Feb 27 17:24:05 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/XTVbSRdvcp
1340,703611486317502464,4046,1618,Sat Feb 27 16:03:45 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/JSmX1FIEaW
1341,703425003149250560,3977,1461,Sat Feb 27 03:42:44 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/6JYLpUmBrC
1342,703407252292673536,2568,738,Sat Feb 27 02:32:12 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/GUbFF4o6dZ
1343,703382836347330562,3675,1209,Sat Feb 27 00:55:11 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/B9dOrmnPVt
1344,703356393781329922,2004,411,Fri Feb 26 23:10:06 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/8rc5I22bBf
1345,703268521220972544,2060,583,Fri Feb 26 17:20:56 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/eBcqv9SPkY
1346,703079050210877440,7749,3309,Fri Feb 26 04:48:02 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/hMjzhdUHaW
1347,703041949650034688,27655,13373,Fri Feb 26 02:20:37 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/iHe6liLwWR
1348,702932127499816960,2713,769,Thu Feb 25 19:04:13 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/LUFnwzznaV
1349,702899151802126337,1687,483,Thu Feb 25 16:53:11 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/F9aLnADVIw
1350,702684942141153280,3372,1151,Thu Feb 25 02:42:00 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/d2b5C2R0aO
1351,702671118226825216,2305,600,Thu Feb 25 01:47:04 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/MpH1Fe9LhZ
1352,702598099714314240,10836,3485,Wed Feb 24 20:56:55 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/IpAoztle2s
1353,702539513671897089,3014,1018,Wed Feb 24 17:04:07 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/4EnShAQjv6
1354,702332542343577600,3350,1659,Wed Feb 24 03:21:41 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/Dph4FDGoMd
1355,702321140488925184,3444,1099,Wed Feb 24 02:36:23 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/7u8mM99Tj5
1356,702276748847800320,2591,814,Tue Feb 23 23:39:59 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rSNCEiTtfI
1357,702217446468493312,5035,1425,Tue Feb 23 19:44:20 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/y35Y1TJERY
1358,701981390485725185,3615,1058,Tue Feb 23 04:06:20 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/fZRob6eotY
1359,701952816642965504,3998,1089,Tue Feb 23 02:12:47 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/KInss2PXyX
1360,701889187134500865,3730,1469,Mon Feb 22 21:59:57 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/rH9SQgZUnQ
1361,701805642395348998,3600,1811,Mon Feb 22 16:27:58 +0000 2016,Vine - Make a Scene,Original tweet,https://t.co/8sdVenUAqr
1362,701601587219795968,2187,486,Mon Feb 22 02:57:08 +0000 2016,Twitter for iPhone,Original tweet,https://t.co/MWw3pVMhJA
